localized_slugs,phone,additional_ids,name,logo,location,,id,type,additional_slugs,slug,cooperative
"{'de': 'verbano', 'it': 'verbano', 'fr': 'verbano'}",091 743 69 19,[],Verbano,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.8172485, 'lat': 46.1749888}, 'zip': '6648', 'country': 'CH', 'address': 'Via Rinaldo Simen 46', 'city': 'Minusio', 'address2': ''}",,4797293,shell,[],verbano,
"{'de': 'verbier', 'it': 'verbier', 'fr': 'verbier'}",027 720 65 75,['0134240_1011'],Verbier,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.2232795, 'lat': 46.0966164}, 'zip': '1936', 'country': 'CH', 'address': 'Les Arcades', 'city': 'Verbier', 'address2': ''}",,134240,m,[],verbier,"{'name': 'Wallis', 'id': 'gmvs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-wallis.html'}"
"{'de': 'vernier', 'it': 'vernier', 'fr': 'vernier'}",022 341 08 80,[],Vernier,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 6.077728, 'lat': 46.2213008}, 'zip': '1214', 'country': 'CH', 'address': 'Route du Nant d’Avril 71', 'city': 'Vernier', 'address2': ''}",,4797374,mgls,['migrol-vernier'],vernier,
"{'de': 'vernier-arcenter', 'it': 'vernier-arcenter', 'fr': 'vernier-arcenter'}",058 573 38 00,[],Vernier - Arcenter,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 6.0833327, 'lat': 46.2167048}, 'zip': '1214', 'country': 'CH', 'address': 'Route de Peney 2-4', 'city': 'Vernier', 'address2': ''}",,44860,m,[],vernier-arcenter,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
"{'de': 'vernier-outlet', 'it': 'vernier-outlet', 'fr': 'vernier-outlet'}",058 573 43 50,[],Vernier Outlet,"{'small': '//image.migros.ch/filialen/50x50/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'stack': '//image.migros.ch/filialen/{stack}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'original': '//image.migros.ch/filialen/original/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'large': '//image.migros.ch/filialen/600x400/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'medium': '//image.migros.ch/filialen/200x200/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png'}","{'geo': {'lon': 6.0869554, 'lat': 46.2170639}, 'zip': '1214', 'country': 'CH', 'address': 'Route de Vernier 184', 'city': 'Vernier', 'address2': ''}",,44870,spez,[],vernier-outlet,"{'name': 'Genf', 'id': 'gmge', 'url': 'https://www.migros.ch/de/genossenschaften/migros-genf.html'}"
"{'de': 'versoix', 'it': 'versoix', 'fr': 'versoix'}",058 563 35 10,[],Versoix,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 6.1658024, 'lat': 46.2797694}, 'zip': '1290', 'country': 'CH', 'address': 'Chemin Jean-Baptiste Vandelle 1', 'city': 'Versoix', 'address2': ''}",,4797368,mig,[],versoix,
"{'de': 'vevey-midi-coindet', 'it': 'vevey-midi-coindet', 'fr': 'vevey-midi-coindet'}",058 573 61 00,"['0064420_265', '0064420_1180']",Vevey - Midi Coindet,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 6.8401817, 'lat': 46.4636235}, 'zip': '1800', 'country': 'CH', 'address': 'Av. Gustave Coindet 11', 'city': 'Vevey', 'address2': ''}",,64420,mm,[],vevey-midi-coindet,"{'name': 'Waadt', 'id': 'gmvd', 'url': 'https://www.migros.ch/de/genossenschaften/migros-waadt.html'}"
"{'de': 'vevey-des-2-gares', 'it': 'vevey-des-2-gares', 'fr': 'vevey-des-2-gares'}",058 573 54 60,"['0063635_962', '0063635_1179']",Vevey Des 2 Gares,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 6.8421961, 'lat': 46.464429}, 'zip': '1800', 'country': 'CH', 'address': 'Rue des Moulins 5 b', 'city': 'Vevey', 'address2': ''}",,63635,m,[],vevey-des-2-gares,"{'name': 'Waadt', 'id': 'gmvd', 'url': 'https://www.migros.ch/de/genossenschaften/migros-waadt.html'}"
"{'de': 'vezia', 'it': 'vezia', 'fr': 'vezia'}",091 950 04 42,[],Vezia,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.9366277, 'lat': 46.0212226}, 'zip': '6943', 'country': 'CH', 'address': 'Via S. Gottardo 5b', 'city': 'Vezia', 'address2': ''}",,4797354,pica,[],vezia,
"{'de': 'villars-ste-croix', 'it': 'villars-ste-croix', 'fr': 'villars-ste-croix'}",021 702 44 04,['4797170_352'],Villars-Ste-Croix,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 6.5589148999999995, 'lat': 46.5663916}, 'zip': '1029', 'country': 'CH', 'address': 'Route de Cossonay 3', 'city': 'Villars-Ste-Croix', 'address2': ''}",,4797170,mgls,[],villars-ste-croix,
"{'de': 'villars-s-glane-cormanon', 'it': 'villars-s-glane-cormanon', 'fr': 'villars-s-glane-cormanon'}",058 573 03 50,[],Villars-s/Glâne - Cormanon,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.1335773, 'lat': 46.7937778}, 'zip': '1752', 'country': 'CH', 'address': 'Rue du centre 4', 'city': 'Villars-sur-Glâne', 'address2': ''}",,83780,m,[],villars-s-glane-cormanon,"{'name': 'Neuenburg-Freiburg', 'id': 'gmnf', 'url': 'https://www.migros.ch/de/genossenschaften/migros-neuchatel-fribourg.html'}"
"{'de': 'villars-sur-glane', 'it': 'villars-sur-glane', 'fr': 'villars-sur-glane'}",026 401 28 11,[],Villars-sur-Glâne,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.1228992, 'lat': 46.7988222}, 'zip': '1752', 'country': 'CH', 'address': 'rte de Moncor 8', 'city': 'Villars-sur-Glâne', 'address2': ''}",,4797105,mgls,[],villars-sur-glane,
"{'de': 'villars-sur-ollon', 'it': 'villars-sur-ollon', 'fr': 'villars-sur-ollon'}",024 495 21 86,['0063175_981'],Villars-sur-Ollon,"{'small': '//image.migros.ch/filialen/50x50/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'stack': '//image.migros.ch/filialen/{stack}/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'original': '//image.migros.ch/filialen/original/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'large': '//image.migros.ch/filialen/600x400/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'medium': '//image.migros.ch/filialen/200x200/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png'}","{'geo': {'lon': 7.0547167, 'lat': 46.2988399}, 'zip': '1884', 'country': 'CH', 'address': 'Rue Centrale 99', 'city': 'Villars-sur-Ollon', 'address2': ''}",,63175,dmp,[],villars-sur-ollon,"{'name': 'Waadt', 'id': 'gmvd', 'url': 'https://www.migros.ch/de/genossenschaften/migros-waadt.html'}"
"{'de': 'vionnaz-2', 'it': 'vionnaz-2', 'fr': 'vionnaz-2'}",027 720 65 25,[],Vionnaz,"{'small': '//image.migros.ch/filialen/50x50/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'stack': '//image.migros.ch/filialen/{stack}/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'original': '//image.migros.ch/filialen/original/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'large': '//image.migros.ch/filialen/600x400/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png', 'medium': '//image.migros.ch/filialen/200x200/f8c94562b39e697cbd3f38f85c3acd8b50275c4f/mp-de.png'}","{'geo': {'lon': 6.8985242, 'lat': 46.3135922}, 'zip': '1895', 'country': 'CH', 'address': 'Route du Léman 33', 'city': 'Vionnaz', 'address2': ''}",,137200,dmp,[],vionnaz-2,"{'name': 'Wallis', 'id': 'gmvs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-wallis.html'}"
"{'de': 'visp', 'it': 'visp', 'fr': 'visp'}",027 720 67 25,['0134480_273'],Visp,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.8798626, 'lat': 46.2929559}, 'zip': '3930', 'country': 'CH', 'address': 'Brückenweg 10', 'city': 'Visp', 'address2': ''}",,134480,mm,[],visp,"{'name': 'Wallis', 'id': 'gmvs', 'url': 'https://www.migros.ch/de/genossenschaften/migros-wallis.html'}"
"{'de': 'volketswil', 'it': 'volketswil', 'fr': 'volketswil'}",058 543 97 40,['0150061_603'],Volketswil,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 8.6805761, 'lat': 47.3884116}, 'zip': '8604', 'country': 'CH', 'address': 'Im Zentrum 18', 'city': 'Volketswil', 'address2': ''}",,150061,mm,[],volketswil,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
