gemeinde.NAME,geometry,BEVDICHTE_SQKM_2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_2019,ALTERSVERTEILUNG_ANTEIL_20_64_2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_2019,PRIVATHAUSHALTE_2019,GESAMTFLAECHE_SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004,WALD_GEHOELZE_ANTEIL_2004,UNPRODUKTIVE_FLAECHE_ANTEIL_2004,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,AVG_INCOME_PRO_STEUERPFLPERSON,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,ANZAHL_FILIALEN_MIGROS,GMDNAME,linregModel,knnModel,rfModel,xgbrModel,ensemble
Frauenfeld,"MULTIPOLYGON (((8.887603093757866 47.52838744935648, 8.890923566926475 47.53050932012185, 8.889041058231157 47.532605314414475, 8.892039463647073 47.53587172147449, 8.898771133294911 47.53593342690951, 8.9028083206174 47.53937300728714, 8.906827363277767 47.54043195217192, 8.908646365655652 47.53739445237084, 8.90715396719599 47.53669578760663, 8.910701248641145 47.53544376442519, 8.911640234906038 47.53018884995935, 8.924042111467484 47.529738997433114, 8.92294889557454 47.532252996285514, 8.92744423561565 47.53599115134871, 8.928768795950669 47.54013934898008, 8.92698608289703 47.541741699792574, 8.927371656967155 47.54557141775934, 8.93347733577173 47.55202063096741, 8.937532667756344 47.55251228394963, 8.937292250983207 47.55142149109839, 8.945829314512338 47.55504419728317, 8.943044108876371 47.558571359568575, 8.941683259217106 47.558071744594734, 8.940041167294925 47.5623811725563, 8.938018037468149 47.56348589889287, 8.937532667756344 47.566644819066084, 8.93256103033449 47.56655126566461, 8.932393192209847 47.56527734700622, 8.931753592869992 47.56557990268759, 8.929830258684897 47.56804812008821, 8.926854534096634 47.566989175203425, 8.926056168963198 47.57122296424465, 8.920989272065198 47.570996047483625, 8.922100632620264 47.571692721749926, 8.919224703673681 47.57775179736887, 8.921420207790632 47.57903964951258, 8.917813956193577 47.580815173642705, 8.915695566890651 47.586559750592855, 8.88215515895527 47.57884856171382, 8.850274987604193 47.57673067194426, 8.841093788569676 47.575723480004974, 8.839247569198605 47.57233764307074, 8.840513159381722 47.57130855565451, 8.83881663347317 47.57119310677609, 8.83774156224235 47.56855967804947, 8.839261177695198 47.56846413415009, 8.839197671377764 47.56534900493076, 8.844849733629252 47.56613525160273, 8.844296321434483 47.56325102014023, 8.85097809326148 47.563607319264996, 8.852597504356007 47.56698519420762, 8.854933629604414 47.56670055300739, 8.855917977524616 47.569431516131296, 8.865126393552318 47.567721678432, 8.863801833217298 47.561049529458714, 8.865983728837655 47.56134213265056, 8.868823368459992 47.55671820602021, 8.86774829722917 47.55632010643946, 8.872311679753244 47.55665052909148, 8.873286955342385 47.553533409374246, 8.869966482173774 47.55242470204187, 8.876081233309412 47.549299620333024, 8.87612205879919 47.54587795443652, 8.88057203718499 47.54567492365034, 8.879973263334913 47.54356300537449, 8.872184667118379 47.542894198078834, 8.871957858841835 47.54142919162169, 8.868428722058804 47.54078227980298, 8.86958998043471 47.53918988148, 8.868124798968235 47.53642507989173, 8.871980539669488 47.53363838282651, 8.86865553033535 47.53289393661052, 8.866514460204769 47.53047150066168, 8.87403088648945 47.529370755320926, 8.880404199060347 47.52702793928824, 8.883452502297104 47.52941454627481, 8.887603093757866 47.52838744935648)))",942.2880117,24.41332764,18.99072961,62.31333152,18.69593887,11884.0,27.36,42.76844412,24.54346238,2.593133674,133.0,4455.0,15975.0,4.323559469,2.51,18.09343584,26.578356,72444.816053512,15755.000001932496,96.0,7,Frauenfeld,4,5,4,3,4
Gachnang,"MULTIPOLYGON (((8.85097809326148 47.563607319264996, 8.851096033565284 47.56080469821655, 8.841638128433383 47.56001845154458, 8.838680548507245 47.55735118435359, 8.82946306014848 47.55759800609365, 8.829671723762901 47.556242477021215, 8.827898083040324 47.555979731297924, 8.829912140536038 47.5530815663501, 8.834416552908209 47.54290813156416, 8.83624916378269 47.542973817994984, 8.838163425636722 47.53938096927876, 8.839946138690362 47.539331206831164, 8.840771720816983 47.53270882030547, 8.866514460204769 47.53047150066168, 8.86865553033535 47.53289393661052, 8.871980539669488 47.53363838282651, 8.868124798968235 47.53642507989173, 8.86958998043471 47.53918988148, 8.868428722058804 47.54078227980298, 8.871957858841835 47.54142919162169, 8.872184667118379 47.542894198078834, 8.879973263334913 47.54356300537449, 8.88057203718499 47.54567492365034, 8.87612205879919 47.54587795443652, 8.876081233309412 47.549299620333024, 8.869966482173774 47.55242470204187, 8.873286955342385 47.553533409374246, 8.872311679753244 47.55665052909148, 8.86774829722917 47.55632010643946, 8.868823368459992 47.55671820602021, 8.865983728837655 47.56134213265056, 8.863801833217298 47.561049529458714, 8.865126393552318 47.567721678432, 8.855917977524616 47.569431516131296, 8.854933629604414 47.56670055300739, 8.852597504356007 47.56698519420762, 8.85097809326148 47.563607319264996)))",457.3921971,14.97194164,22.44668911,62.35690236,15.19640853,1804.0,9.74,64.49643947,16.78535097,1.017293998,83.0,491.0,880.0,8.63074411,0.55,10.71331706,37.3609981,75609.385665529,2269.0000004375315,13.0,0,Gachnang,0,0,0,0,0
Hüttlingen,"MULTIPOLYGON (((8.98474961476735 47.590045112422274, 8.951095802693697 47.589380286122434, 8.951667359550589 47.58692799270504, 8.954103280440675 47.58711509950799, 8.955591142734807 47.58451152824992, 8.953096251692818 47.58379096800877, 8.955196496333619 47.58007868941832, 8.957582519402866 47.580723610739135, 8.958281088894623 47.57865349291926, 8.955518564086312 47.57794487566553, 8.955736300031795 47.575424905319416, 8.958480680177981 47.57599020672407, 8.959868746830434 47.5683646092549, 8.967398781611706 47.564132810711584, 8.96587916615886 47.56313358076391, 8.96945820076273 47.56205074990429, 8.986042421943655 47.56478768452191, 8.98601520495047 47.56836062825909, 8.99665704928593 47.566656762053505, 8.99737829960534 47.564349774983086, 8.996212505063903 47.5635555663195, 8.999351531611278 47.563392345491394, 8.999396893266587 47.561013700496446, 9.001737554680524 47.560912185103355, 9.01004780993311 47.561073415433555, 9.012388471347048 47.56755049561228, 9.009136040661403 47.5691647894122, 9.01281487090695 47.57246503493658, 9.01168082952423 47.57403752828052, 9.01842610766866 47.57611759858991, 9.017296602451468 47.57842060466452, 9.018720958428167 47.58139042753688, 8.98474961476735 47.590045112422274)))",72.5862069,10.09501188,20.66508314,63.65795724,15.67695962,344.0,11.6,51.15879828,40.77253219,1.974248927,111.0,60.0,93.0,0.0,0.82,11.16096467,50.47672462,64275.354107649,555.0000001699688,1.0,0,Hüttlingen,0,0,0,0,0
Matzingen,"MULTIPOLYGON (((8.93868938996672 47.51265853492124, 8.938213092585977 47.51438827759958, 8.947212844999257 47.51907191916705, 8.945275902317569 47.52122364740097, 8.941642433727328 47.5203259328464, 8.942939777069162 47.521460516651516, 8.939768997363071 47.52649846684585, 8.942195845922097 47.52720708409957, 8.94160614440308 47.528697967029466, 8.946155918430561 47.52830185794662, 8.948396784202819 47.53083775227597, 8.940925719573448 47.53886543032169, 8.937428335949132 47.539273482391955, 8.939841576011565 47.540300579310276, 8.93909310869897 47.5419686165536, 8.943193802338891 47.54261353787441, 8.94135211913335 47.54327438317844, 8.943075862035087 47.54375210267534, 8.94145645094056 47.546409417376815, 8.936879459919895 47.547667412051965, 8.9361309926073 47.55038245119265, 8.937292250983207 47.55142149109839, 8.937532667756344 47.55251228394963, 8.93347733577173 47.55202063096741, 8.927371656967155 47.54557141775934, 8.92698608289703 47.541741699792574, 8.928768795950669 47.54013934898008, 8.92744423561565 47.53599115134871, 8.92294889557454 47.532252996285514, 8.924042111467484 47.529738997433114, 8.911640234906038 47.53018884995935, 8.907566758259302 47.52893682677791, 8.908369659558268 47.52533800656798, 8.910066185466821 47.52547734142124, 8.910547019013094 47.5237475987429, 8.909984534487265 47.51688237147295, 8.912901288923624 47.514380315607966, 8.911862507017052 47.51315416889927, 8.924899446752821 47.510311737892756, 8.929580769580697 47.507049311828546, 8.930909866081247 47.50800276032443, 8.93868938996672 47.51265853492124)))",386.328125,26.99696663,21.13245703,64.54330974,14.32423323,1243.0,7.68,57.21716515,26.6579974,0.910273082,66.0,508.0,546.0,2.800140007,0.99,14.52047414,41.89116379,69317.647058823,1938.000000124032,8.0,1,Matzingen,0,0,0,0,0
Neunforn,"MULTIPOLYGON (((8.761960380883345 47.59285768596024, 8.798027433019431 47.58502109571327, 8.800055099011738 47.58966293682476, 8.802051011845329 47.58921706529433, 8.802894738634073 47.59063230930388, 8.801434093333128 47.59108813332383, 8.803965273699362 47.59234015650527, 8.803711248429632 47.5966834229312, 8.807811942069556 47.59645252517437, 8.81029322461495 47.598582357931356, 8.809993837689913 47.60043153048392, 8.806088199167817 47.60050716940426, 8.804568583714971 47.604466269734765, 8.80609727149888 47.60489223628616, 8.804024243851265 47.60812679537972, 8.801683582437326 47.602957472323745, 8.80282669615111 47.60113815723974, 8.788791799998544 47.603437182318544, 8.789807901077463 47.60940668553181, 8.76219172532542 47.61808525639206, 8.758372273948414 47.61838184057971, 8.756326463293982 47.61662224043282, 8.749558504321898 47.62129991050657, 8.7481341483452 47.62304159617233, 8.746042976035461 47.621447207351444, 8.745820703924448 47.61294579080464, 8.740177714004023 47.611896798409376, 8.73940202969824 47.60809295691536, 8.741978571719786 47.60734054870775, 8.74211012052018 47.60461953807335, 8.746315145967314 47.60034593907405, 8.748787356181648 47.60004139289479, 8.745671010461928 47.59648835413664, 8.748233943986879 47.59230830853881, 8.761960380883345 47.59285768596024)))",92.25352113,7.061068702,18.60687023,61.16412214,20.22900763,432.0,11.36,65.81497797,24.14096916,3.259911894,119.0,194.0,82.0,5.934718101,0.77,10.72865445,47.42959321,79631.856540084,803.0000002001765,6.0,0,Neunforn,0,0,0,0,0
Stettfurt,"MULTIPOLYGON (((8.974915207896387 47.513635869391976, 8.97242938918546 47.51662161624756, 8.97032460837913 47.51652209135238, 8.968247044565983 47.52280211223863, 8.969517170914632 47.52379338019468, 8.967788891847363 47.52383119965486, 8.967983946965191 47.525101137317435, 8.970460693345055 47.528162523093364, 8.973894570651938 47.52746186783125, 8.981039031363085 47.529350850341885, 8.981538009571484 47.53067851244367, 8.973717660196233 47.53251574200881, 8.974134987425074 47.535003864388464, 8.955690938376486 47.53839368231851, 8.952161801593455 47.53762136913186, 8.950193105753051 47.54030256980818, 8.939841576011565 47.540300579310276, 8.937428335949132 47.539273482391955, 8.940925719573448 47.53886543032169, 8.948396784202819 47.53083775227597, 8.946155918430561 47.52830185794662, 8.94160614440308 47.528697967029466, 8.942195845922097 47.52720708409957, 8.939768997363071 47.52649846684585, 8.942939777069162 47.521460516651516, 8.941642433727328 47.5203259328464, 8.945275902317569 47.52122364740097, 8.947212844999257 47.51907191916705, 8.938213092585977 47.51438827759958, 8.93868938996672 47.51265853492124, 8.942740185785802 47.51120945244733, 8.947548521248542 47.51187427874718, 8.952452116187432 47.509664826074044, 8.960971035054438 47.512803841268216, 8.960626286474092 47.51410164590145, 8.96986645566051 47.51264062044011, 8.974915207896387 47.513635869391976)))",192.1507064,8.006535948,24.01960784,59.64052288,16.33986928,491.0,6.37,64.659271,25.51505547,0.475435816,180.0,56.0,146.0,9.090909091,0.5,9.984697781,34.27697016,93027.551020408,804.999999899375,5.0,0,Stettfurt,0,0,0,0,0
Thundorf,"MULTIPOLYGON (((9.011698974186354 47.54243837405888, 9.009666772028515 47.54439503349824, 9.006740945261093 47.54297182749708, 9.005416384926074 47.54601927978768, 8.997024478693932 47.54515142270166, 8.997146955163267 47.546751783016255, 9.001415486927831 47.547607697114856, 9.004822147241528 47.55245854050623, 9.001737554680524 47.560912185103355, 8.999396893266587 47.561013700496446, 8.999351531611278 47.563392345491394, 8.996212505063903 47.5635555663195, 8.99737829960534 47.564349774983086, 8.99665704928593 47.566656762053505, 8.98601520495047 47.56836062825909, 8.986042421943655 47.56478768452191, 8.96945820076273 47.56205074990429, 8.96587916615886 47.56313358076391, 8.962839935253164 47.564280107556456, 8.955541244913967 47.56267974724186, 8.95223438024195 47.56444332838456, 8.94758481057279 47.56210648384559, 8.945348480966063 47.56321718167587, 8.940041167294925 47.5623811725563, 8.941683259217106 47.558071744594734, 8.943044108876371 47.558571359568575, 8.945829314512338 47.55504419728317, 8.937292250983207 47.55142149109839, 8.9361309926073 47.55038245119265, 8.936879459919895 47.547667412051965, 8.94145645094056 47.546409417376815, 8.943075862035087 47.54375210267534, 8.94135211913335 47.54327438317844, 8.943193802338891 47.54261353787441, 8.93909310869897 47.5419686165536, 8.939841576011565 47.540300579310276, 8.950193105753051 47.54030256980818, 8.952161801593455 47.53762136913186, 8.955690938376486 47.53839368231851, 8.974134987425074 47.535003864388464, 8.973717660196233 47.53251574200881, 8.981538009571484 47.53067851244367, 8.988587210806482 47.53102286858101, 8.99200747961677 47.53372198373847, 8.9943027793754 47.53140902517434, 8.998793583250979 47.53401259643241, 9.001397342265708 47.532764554246775, 9.002948710877272 47.53417183626471, 9.006341762694376 47.53330596967659, 9.011104736501807 47.53580404454576, 9.01219341622922 47.5350775128109, 9.014121286579847 47.53901471766447, 9.011698974186354 47.54243837405888)))",95.32351057,7.728494624,23.99193548,58.26612903,17.74193548,572.0,15.61,56.34615385,36.98717949,0.320512821,146.0,128.0,102.0,4.820936639,3.506,10.73351279,42.36204576,67498.305084746,959.999999808,5.0,0,Thundorf,0,0,0,0,0
Uesslingen-Buch,"MULTIPOLYGON (((8.798027433019431 47.58502109571327, 8.806051909843571 47.583146046687965, 8.802404832756737 47.58284946250031, 8.801071200090657 47.58053849443409, 8.806210675637152 47.579503435524146, 8.804750030336207 47.57505865370513, 8.808102256663531 47.574328140974465, 8.807417295668369 47.57157329187571, 8.81023879062858 47.57096021852136, 8.816598494702884 47.57016800035568, 8.817301600360171 47.57192760050257, 8.822019212512295 47.57160912083798, 8.822495509893038 47.57306019380979, 8.83002554467431 47.57109955337462, 8.831232164705527 47.573394597457614, 8.83881663347317 47.57119310677609, 8.840513159381722 47.57130855565451, 8.839247569198605 47.57233764307074, 8.841093788569676 47.575723480004974, 8.850274987604193 47.57673067194426, 8.851653981925583 47.58271012764705, 8.849966528348093 47.58584317134751, 8.861184465705977 47.58600838267352, 8.858889165947348 47.58689614473858, 8.859034323244336 47.58817205389487, 8.861687980079905 47.5889383955878, 8.86304429357364 47.598890885106435, 8.856280870767087 47.60054498886443, 8.85619921978753 47.603289885473664, 8.849399507656731 47.60283406145371, 8.845893051701356 47.60435480185216, 8.84637842141316 47.60700614505992, 8.841415856322369 47.60700216406411, 8.839569636951298 47.61140315492925, 8.837238047868421 47.61199433280665, 8.832402495412495 47.60842736056318, 8.826414756911724 47.609319103624046, 8.827285700693654 47.60701410705153, 8.825607319447226 47.605358012795634, 8.821765187242566 47.60480067338259, 8.819823708395345 47.6015979622555, 8.813196370554719 47.601132185746025, 8.813273485368743 47.59810065743865, 8.81029322461495 47.598582357931356, 8.807811942069556 47.59645252517437, 8.803711248429632 47.5966834229312, 8.803965273699362 47.59234015650527, 8.801434093333128 47.59108813332383, 8.802894738634073 47.59063230930388, 8.802051011845329 47.58921706529433, 8.800055099011738 47.58966293682476, 8.798027433019431 47.58502109571327)))",77.26300784,9.409594096,18.63468635,62.73062731,18.63468635,452.0,14.03,74.37544611,14.7751606,3.997144897,145.0,69.0,197.0,3.65630713,0.55,8.622112211,46.65841584,72020.833333333,817.9999999220494,8.0,0,Uesslingen-Buch,0,0,0,0,0
Warth-Weiningen,"MULTIPOLYGON (((8.88572965739361 47.599177516804566, 8.885657078745115 47.597059627035, 8.882595167011765 47.59664560347103, 8.86304429357364 47.598890885106435, 8.861687980079905 47.5889383955878, 8.859034323244336 47.58817205389487, 8.858889165947348 47.58689614473858, 8.861184465705977 47.58600838267352, 8.849966528348093 47.58584317134751, 8.851653981925583 47.58271012764705, 8.850274987604193 47.57673067194426, 8.88215515895527 47.57884856171382, 8.915695566890651 47.586559750592855, 8.917505496937476 47.58699965062958, 8.91174456671325 47.59272432260069, 8.906890869595198 47.59616987447204, 8.88572965739361 47.599177516804566)))",162.362972,11.77794449,18.75468867,62.04051013,19.2048012,574.0,8.21,53.28467153,27.85888078,5.596107056,67.0,138.0,379.0,7.593014427,3.272,9.869119208,44.81782809,104209.56521739,894.0000000556267,9.0,0,Warth-Weiningen,0,0,0,0,0
Altnau,"MULTIPOLYGON (((9.261873039380326 47.58618553698695, 9.267647578101148 47.589185217327866, 9.268273568944409 47.59263076919922, 9.271539608126648 47.595648364021265, 9.274415537073232 47.59483225988074, 9.275853501546521 47.59645849666808, 9.27174827174107 47.60009513633818, 9.273680678257227 47.603952721275604, 9.27221096062522 47.604486174713806, 9.273204380876484 47.60668965589323, 9.27548153597299 47.60814470986085, 9.273825835554216 47.60899266196784, 9.275867110043116 47.61034421004447, 9.273481086973868 47.61176741604563, 9.275803603725683 47.61324237499229, 9.274846472798664 47.61423563344625, 9.281079164238104 47.61770706179035, 9.267801807729196 47.6241463225089, 9.26449494305718 47.623855709814954, 9.256642840523213 47.61791407357234, 9.255372714174566 47.61898098044873, 9.252973082608726 47.61767123282808, 9.250704999843283 47.61891529401791, 9.248473206402085 47.61754782195805, 9.243451671159393 47.61846942248747, 9.240276355287772 47.615324435799586, 9.238806637655765 47.61429136738755, 9.244349831934509 47.61081595804765, 9.24717132689472 47.60681505726116, 9.244835201646314 47.60542768022226, 9.257758737243812 47.59516467303066, 9.25498714010444 47.5935842176951, 9.25795832852717 47.591263297139356, 9.2575954352847 47.585636159565524, 9.261873039380326 47.58618553698695)))",339.5245171,21.40043764,21.8380744,61.18161926,16.98030635,957.0,6.73,67.80923994,14.75409836,1.341281669,106.0,170.0,472.0,8.605072464,0.71,14.72722386,31.7119054,75323.701298701,1510.9999999855768,9.0,0,Altnau,0,0,0,0,0
